order_id,date,region,category,product,quantity,unit_price,discount_pct,revenue,customer_segment,payment_method,shipping_days,shipping_cost,customer_rating
ORD-101843,2024-09-05,Middle East,Books,Biography,4,10.71,10,38.56,Consumer,PayPal,1,23.63,4.9
ORD-100159,2024-09-06,Asia Pacific,Electronics,Laptop,5,1136.82,5,5399.9,Consumer,Apple Pay,9,32.84,4.1
ORD-100980,2024-09-07,Latin America,Books,Biography,2,8.63,0,17.26,SMB,Credit Card,10,28.65,3.6
ORD-100837,2024-09-07,North America,Clothing,Dress,9,32.61,0,293.49,SMB,Bank Transfer,2,37.01,2.6
ORD-101889,2024-09-08,Asia Pacific,Clothing,T-Shirt,3,69.55,20,166.92,Consumer,Credit Card,4,32.51,5.0
ORD-100419,2024-09-08,North America,Sports & Outdoors,Yoga Mat,9,259.5,5,2218.72,Consumer,Credit Card,11,38.54,4.1
ORD-100649,2024-09-08,Asia Pacific,Electronics,Camera,7,1659.01,0,11613.07,Consumer,Google Pay,5,38.85,3.2
ORD-101830,2024-09-08,North America,Clothing,Sneakers,6,19.7,15,100.47,SMB,Credit Card,5,14.72,4.5
ORD-100014,2024-09-10,Europe,Books,Fiction,6,25.55,10,137.97,Consumer,Credit Card,3,11.5,5.0
ORD-100198,2024-09-10,Asia Pacific,Clothing,Sneakers,5,93.66,20,374.64,Enterprise,PayPal,11,35.51,5.0
ORD-101911,2024-09-10,Europe,Books,Biography,8,26.25,5,199.5,Consumer,PayPal,7,17.13,4.2
ORD-100234,2024-09-11,North America,Electronics,Tablet,5,1556.79,0,7783.95,SMB,PayPal,5,25.09,4.1
ORD-100872,2024-09-11,Asia Pacific,Clothing,Hoodie,9,127.39,10,1031.86,Consumer,Apple Pay,6,9.03,4.3
ORD-100031,2024-09-11,North America,Sports & Outdoors,Running Shoes,2,149.11,0,298.22,Consumer,Bank Transfer,1,12.86,3.8
ORD-101894,2024-09-11,Middle East,Sports & Outdoors,Running Shoes,5,305.3,20,1221.2,SMB,Credit Card,13,13.97,3.7
ORD-100268,2024-09-11,North America,Home & Kitchen,Vacuum Cleaner,1,447.37,10,402.63,Consumer,Apple Pay,3,32.47,4.9
ORD-101691,2024-09-13,North America,Books,Non-Fiction,1,26.82,0,26.82,Consumer,Google Pay,11,31.97,3.8
ORD-101654,2024-09-13,North America,Clothing,Jeans,6,141.01,20,676.85,Consumer,Apple Pay,1,46.62,4.8
ORD-100270,2024-09-14,North America,Books,Non-Fiction,5,21.12,20,84.48,Consumer,Bank Transfer,4,45.42,4.5
ORD-101190,2024-09-14,North America,Books,Cookbook,7,17.78,20,99.57,SMB,Credit Card,12,28.33,3.7
ORD-101785,2024-09-14,Asia Pacific,Home & Kitchen,Vacuum Cleaner,8,142.42,10,1025.42,Consumer,Bank Transfer,6,39.81,4.0
ORD-101454,2024-09-14,Asia Pacific,Clothing,Dress,4,40.34,0,161.36,SMB,Bank Transfer,5,39.37,3.2
ORD-101216,2024-09-15,Europe,Books,Fiction,7,27.15,5,180.55,Consumer,Google Pay,7,14.85,4.6
ORD-101787,2024-09-15,Asia Pacific,Books,Biography,4,11.56,15,39.3,SMB,PayPal,4,6.75,4.3
ORD-100563,2024-09-16,Asia Pacific,Sports & Outdoors,Yoga Mat,7,393.79,15,2343.05,Consumer,Credit Card,3,25.82,3.9
ORD-101607,2024-09-16,North America,Clothing,Sneakers,5,29.94,0,149.7,Consumer,PayPal,3,15.95,4.7
ORD-100465,2024-09-16,North America,Electronics,Smartwatch,9,692.93,0,6236.37,Consumer,Apple Pay,3,11.45,3.3
ORD-101414,2024-09-17,Europe,Electronics,Headphones,2,1463.56,5,2780.76,Consumer,Apple Pay,5,11.31,3.6
ORD-100710,2024-09-17,Asia Pacific,Home & Kitchen,Air Fryer,5,232.97,0,1164.85,Consumer,Bank Transfer,5,11.04,4.1
ORD-100429,2024-09-17,North America,Clothing,T-Shirt,7,71.3,20,399.28,Consumer,Google Pay,12,35.58,4.5
ORD-100476,2024-09-17,Asia Pacific,Sports & Outdoors,Yoga Mat,3,763.67,0,2291.01,Enterprise,PayPal,10,31.38,3.4
ORD-101967,2024-09-19,Asia Pacific,Books,Children's Book,1,34.78,0,34.78,Consumer,Bank Transfer,2,47.0,4.9
ORD-101053,2024-09-19,Asia Pacific,Books,Cookbook,8,31.38,0,251.04,Consumer,Credit Card,4,6.42,4.2
ORD-101015,2024-09-19,Europe,Sports & Outdoors,Dumbbells,2,554.13,0,1108.26,SMB,PayPal,5,49.09,4.5
ORD-101045,2024-09-19,North America,Electronics,Smartphone,2,1822.65,15,3098.5,Enterprise,Apple Pay,4,41.61,4.1
ORD-101445,2024-09-19,Europe,Sports & Outdoors,Bike,4,293.7,20,939.84,Consumer,Credit Card,7,21.52,4.1
ORD-101306,2024-09-20,Europe,Books,Children's Book,1,33.77,5,32.08,Consumer,PayPal,13,15.82,3.0
ORD-101359,2024-09-21,North America,Clothing,Sneakers,7,24.18,0,169.26,SMB,Bank Transfer,8,39.36,3.6
ORD-101764,2024-09-21,North America,Clothing,Jacket,8,78.97,10,568.58,SMB,Credit Card,10,7.5,4.2
ORD-100809,2024-09-21,Latin America,Books,Non-Fiction,1,12.17,0,12.17,Consumer,Google Pay,8,21.2,3.0
ORD-100748,2024-09-21,Latin America,Books,Children's Book,3,13.52,0,40.56,Consumer,PayPal,7,44.24,4.5
ORD-101658,2024-09-22,Latin America,Books,Cookbook,9,16.97,0,152.73,Consumer,Bank Transfer,2,43.14,4.4
ORD-100976,2024-09-22,Latin America,Electronics,Smartphone,3,568.5,5,1620.22,SMB,Bank Transfer,10,6.64,3.3
ORD-101706,2024-09-22,Asia Pacific,Home & Kitchen,Air Fryer,9,478.0,15,3656.7,Enterprise,Apple Pay,10,7.92,4.9
ORD-101241,2024-09-23,Europe,Clothing,Dress,6,84.46,0,506.76,SMB,Bank Transfer,9,23.95,3.8
ORD-101635,2024-09-23,Europe,Home & Kitchen,Air Fryer,9,428.65,5,3664.96,Consumer,Bank Transfer,10,43.34,4.0
ORD-100590,2024-09-24,North America,Books,Biography,4,16.7,15,56.78,Consumer,Bank Transfer,1,28.62,3.8
ORD-101715,2024-09-25,Europe,Sports & Outdoors,Dumbbells,4,657.59,0,2630.36,SMB,Bank Transfer,6,32.49,4.2
ORD-100037,2024-09-25,Latin America,Electronics,Smartwatch,8,734.38,20,4700.03,Consumer,Apple Pay,5,43.19,4.7
ORD-100805,2024-09-26,North America,Home & Kitchen,Coffee Maker,8,132.19,20,846.02,Consumer,Bank Transfer,7,28.29,3.7
ORD-101704,2024-09-26,Asia Pacific,Books,Children's Book,3,16.14,10,43.58,Enterprise,Credit Card,9,44.77,4.2
ORD-101783,2024-09-26,Latin America,Sports & Outdoors,Dumbbells,8,482.69,15,3282.29,Consumer,Bank Transfer,2,9.42,5.0
ORD-100015,2024-09-27,Latin America,Books,Fiction,8,23.87,0,190.96,Consumer,Bank Transfer,5,6.03,4.4
ORD-100550,2024-09-27,Asia Pacific,Home & Kitchen,Coffee Maker,3,242.95,0,728.85,Consumer,Google Pay,6,43.45,2.5
ORD-100395,2024-09-28,Latin America,Home & Kitchen,Vacuum Cleaner,4,93.47,5,355.19,Consumer,Google Pay,12,27.83,4.4
ORD-101917,2024-09-28,Europe,Home & Kitchen,Microwave,4,265.4,0,1061.6,SMB,Credit Card,5,32.97,3.9
ORD-101290,2024-09-29,Europe,Electronics,Tablet,9,667.85,0,6010.65,SMB,Google Pay,7,43.12,3.4
ORD-100762,2024-09-29,Europe,Sports & Outdoors,Tent,2,681.35,0,1362.7,Consumer,Credit Card,4,46.17,3.0
ORD-101083,2024-09-30,Asia Pacific,Home & Kitchen,Coffee Maker,9,418.11,20,3010.39,SMB,PayPal,6,40.67,4.0
ORD-101624,2024-10-01,Europe,Books,Children's Book,8,18.04,0,144.32,Consumer,Bank Transfer,1,32.49,2.7
ORD-100321,2024-10-01,Asia Pacific,Clothing,Jacket,1,39.51,5,37.53,Consumer,Google Pay,2,12.87,4.4
ORD-101004,2024-10-02,Asia Pacific,Books,Non-Fiction,6,29.58,5,168.61,Consumer,Apple Pay,12,18.5,4.6
ORD-101343,2024-10-03,North America,Home & Kitchen,Vacuum Cleaner,3,429.16,0,1287.48,Consumer,Apple Pay,1,6.15,4.2
ORD-101318,2024-10-03,Asia Pacific,Home & Kitchen,Coffee Maker,3,367.26,0,1101.78,Consumer,Apple Pay,8,42.16,2.6
ORD-101171,2024-10-03,North America,Sports & Outdoors,Yoga Mat,4,573.4,15,1949.56,Consumer,Bank Transfer,4,49.37,4.1
ORD-101974,2024-10-04,Asia Pacific,Clothing,Dress,7,16.85,0,117.95,Consumer,Apple Pay,7,42.08,3.7
ORD-100067,2024-10-04,Europe,Home & Kitchen,Air Fryer,7,391.25,15,2327.94,Enterprise,PayPal,8,20.33,3.7
ORD-100069,2024-10-05,North America,Home & Kitchen,Coffee Maker,7,465.91,5,3098.3,Consumer,Bank Transfer,1,36.64,4.3
ORD-100839,2024-10-05,Asia Pacific,Home & Kitchen,Vacuum Cleaner,2,312.42,5,593.6,Enterprise,Google Pay,8,38.49,4.4
ORD-101475,2024-10-05,Europe,Electronics,Camera,5,830.68,0,4153.4,Consumer,PayPal,13,35.57,5.0
ORD-101666,2024-10-06,North America,Books,Cookbook,9,32.31,0,290.79,Consumer,Apple Pay,3,29.24,4.4
ORD-100576,2024-10-06,North America,Sports & Outdoors,Tent,2,552.34,5,1049.45,Consumer,PayPal,12,19.58,4.0
ORD-101258,2024-10-07,North America,Books,Biography,3,21.71,10,58.62,Consumer,Apple Pay,6,6.56,4.9
ORD-100719,2024-10-07,Europe,Home & Kitchen,Blender,9,145.14,0,1306.26,Consumer,Credit Card,4,37.63,3.9
ORD-101683,2024-10-07,Europe,Electronics,Headphones,6,743.86,5,4240.0,Consumer,Google Pay,6,44.88,4.2
ORD-101022,2024-10-07,North America,Clothing,T-Shirt,4,32.36,5,122.97,Consumer,Credit Card,7,40.41,3.4
ORD-101539,2024-10-07,North America,Books,Fiction,4,19.21,0,76.84,Consumer,Bank Transfer,2,29.47,3.4
ORD-100586,2024-10-08,North America,Sports & Outdoors,Dumbbells,7,297.18,10,1872.23,Consumer,Bank Transfer,13,32.69,4.8
ORD-100058,2024-10-08,Europe,Clothing,Jeans,4,99.51,5,378.14,SMB,PayPal,2,27.66,4.2
ORD-100956,2024-10-09,North America,Home & Kitchen,Vacuum Cleaner,4,314.27,10,1131.37,Consumer,Bank Transfer,12,28.08,4.0
ORD-100417,2024-10-09,Latin America,Home & Kitchen,Blender,9,405.58,5,3467.71,SMB,Bank Transfer,7,27.68,4.8
ORD-100381,2024-10-10,Europe,Books,Children's Book,2,20.76,20,33.22,Consumer,Google Pay,7,41.18,4.6
ORD-101847,2024-10-10,Europe,Clothing,T-Shirt,6,81.69,5,465.63,SMB,Google Pay,8,13.09,3.6
ORD-101127,2024-10-10,Asia Pacific,Clothing,Dress,7,86.46,0,605.22,Consumer,Google Pay,3,27.81,4.2
ORD-100554,2024-10-11,Europe,Electronics,Tablet,5,1177.52,15,5004.46,Consumer,PayPal,10,16.67,3.6
ORD-100553,2024-10-11,Europe,Clothing,Jeans,4,97.61,20,312.35,Consumer,Google Pay,5,27.8,4.8
ORD-100804,2024-10-11,North America,Sports & Outdoors,Running Shoes,4,573.2,5,2178.16,Consumer,Bank Transfer,3,14.68,4.6
ORD-101532,2024-10-11,Europe,Electronics,Laptop,2,1695.46,0,3390.92,Consumer,Credit Card,11,30.48,2.9
ORD-101065,2024-10-11,Asia Pacific,Electronics,Smartphone,2,1395.12,10,2511.22,Consumer,PayPal,11,6.37,4.7
ORD-101763,2024-10-12,Asia Pacific,Electronics,Camera,3,1561.56,10,4216.21,SMB,PayPal,4,34.73,3.2
ORD-100077,2024-10-12,North America,Sports & Outdoors,Dumbbells,5,480.45,0,2402.25,SMB,Google Pay,3,20.39,4.3
ORD-100248,2024-10-12,North America,Electronics,Laptop,9,676.23,0,6086.07,Consumer,Credit Card,11,17.57,3.8
ORD-100911,2024-10-12,North America,Sports & Outdoors,Dumbbells,7,754.81,0,5283.67,SMB,PayPal,1,21.99,4.8
ORD-101577,2024-10-12,North America,Clothing,Sneakers,6,82.3,0,493.8,Consumer,Apple Pay,2,9.72,3.8
ORD-101942,2024-10-13,Middle East,Clothing,Dress,3,99.0,0,297.0,SMB,Apple Pay,10,28.93,3.1
ORD-100746,2024-10-13,North America,Home & Kitchen,Air Fryer,9,268.74,15,2055.86,SMB,Bank Transfer,6,44.11,4.2
ORD-100600,2024-10-13,North America,Electronics,Tablet,6,1556.06,0,9336.36,Enterprise,Google Pay,11,7.42,4.6
ORD-100245,2024-10-13,Europe,Clothing,Jacket,1,63.78,15,54.21,Consumer,Credit Card,12,6.75,3.6
ORD-100844,2024-10-14,Asia Pacific,Clothing,Jacket,3,89.77,0,269.31,Enterprise,Bank Transfer,6,36.72,4.1
ORD-100278,2024-10-14,North America,Clothing,Jeans,5,59.13,10,266.09,Consumer,PayPal,11,32.1,4.5
ORD-101537,2024-10-15,Europe,Sports & Outdoors,Tent,5,613.56,0,3067.8,Consumer,Apple Pay,3,22.17,4.3
ORD-101879,2024-10-16,North America,Books,Biography,1,14.14,5,13.43,Consumer,Google Pay,9,49.81,4.6
ORD-100587,2024-10-16,North America,Home & Kitchen,Blender,3,341.58,15,871.03,Consumer,Apple Pay,6,34.29,4.1
ORD-101420,2024-10-16,Latin America,Clothing,Jeans,4,67.28,10,242.21,SMB,Credit Card,13,23.75,4.5
ORD-101805,2024-10-17,Asia Pacific,Sports & Outdoors,Dumbbells,3,234.98,20,563.95,Consumer,Apple Pay,8,14.68,3.8
ORD-101779,2024-10-17,Asia Pacific,Electronics,Laptop,9,412.78,0,3715.02,Consumer,PayPal,7,13.73,3.6
ORD-101890,2024-10-18,Latin America,Home & Kitchen,Vacuum Cleaner,2,357.23,10,643.01,SMB,Google Pay,13,46.69,4.5
ORD-100200,2024-10-18,Europe,Books,Biography,5,34.64,0,173.2,SMB,Credit Card,7,22.23,4.2
ORD-101920,2024-10-19,Europe,Sports & Outdoors,Dumbbells,5,267.95,10,1205.78,Consumer,Credit Card,1,21.61,4.4
ORD-101544,2024-10-20,Asia Pacific,Books,Cookbook,4,25.78,0,103.12,Consumer,Google Pay,7,6.55,4.6
ORD-100834,2024-10-21,North America,Electronics,Camera,6,1222.74,0,7336.44,Enterprise,PayPal,10,28.91,4.9
ORD-100677,2024-10-21,Latin America,Books,Non-Fiction,8,28.15,15,191.42,Consumer,Google Pay,7,6.69,5.0
ORD-101997,2024-10-21,North America,Books,Fiction,4,9.23,15,31.38,Consumer,Credit Card,12,31.21,4.2
ORD-101157,2024-10-22,Europe,Clothing,T-Shirt,9,27.83,10,225.42,Consumer,Credit Card,7,27.53,4.5
ORD-101187,2024-10-22,North America,Clothing,Jeans,4,59.03,20,188.9,Consumer,Apple Pay,13,25.27,4.7
ORD-101782,2024-10-23,North America,Sports & Outdoors,Tent,5,50.72,20,202.88,Consumer,Google Pay,4,19.68,5.0
ORD-101557,2024-10-23,Europe,Sports & Outdoors,Dumbbells,7,284.35,0,1990.45,SMB,Apple Pay,6,40.18,3.6
ORD-100941,2024-10-23,North America,Clothing,Jeans,2,118.13,10,212.63,SMB,Apple Pay,3,47.63,4.1
ORD-100926,2024-10-24,Latin America,Home & Kitchen,Blender,7,339.78,0,2378.46,Consumer,Bank Transfer,12,34.51,3.8
ORD-100104,2024-10-24,North America,Home & Kitchen,Vacuum Cleaner,2,106.55,0,213.1,Enterprise,Apple Pay,3,38.91,3.4
ORD-100998,2024-10-24,Europe,Electronics,Camera,1,1599.74,15,1359.78,SMB,Credit Card,4,15.81,4.6
ORD-101953,2024-10-24,Asia Pacific,Electronics,Smartwatch,4,1353.6,0,5414.4,Consumer,Google Pay,11,18.26,3.7
ORD-101447,2024-10-24,North America,Sports & Outdoors,Yoga Mat,8,478.5,0,3828.0,Consumer,Apple Pay,4,36.07,3.9
ORD-100573,2024-10-25,Latin America,Sports & Outdoors,Tent,4,490.08,0,1960.32,SMB,Google Pay,2,22.72,5.0
ORD-100190,2024-10-25,Asia Pacific,Sports & Outdoors,Running Shoes,1,182.24,20,145.79,Consumer,Bank Transfer,5,21.72,4.3
ORD-100537,2024-10-26,Europe,Sports & Outdoors,Yoga Mat,9,660.67,0,5946.03,Consumer,Apple Pay,9,43.24,4.2
ORD-101740,2024-10-26,Latin America,Books,Children's Book,8,10.65,0,85.2,Consumer,Bank Transfer,9,15.47,4.7
ORD-100533,2024-10-27,Europe,Electronics,Laptop,7,1981.39,5,13176.24,Consumer,Apple Pay,13,37.66,4.1
ORD-100878,2024-10-27,Asia Pacific,Sports & Outdoors,Tent,5,734.78,0,3673.9,Consumer,Bank Transfer,6,5.88,3.7
ORD-100182,2024-10-27,North America,Electronics,Laptop,4,745.34,20,2385.09,SMB,PayPal,5,33.93,4.0
ORD-101233,2024-10-27,Asia Pacific,Sports & Outdoors,Yoga Mat,8,500.91,15,3406.19,Consumer,Google Pay,2,40.2,4.1
ORD-101663,2024-10-28,Asia Pacific,Books,Biography,7,22.68,15,134.95,Consumer,Google Pay,9,15.23,4.1
ORD-100638,2024-10-28,Latin America,Books,Non-Fiction,1,30.41,5,28.89,Consumer,PayPal,5,41.84,4.1
ORD-100783,2024-10-28,North America,Books,Cookbook,6,19.75,10,106.65,Consumer,Google Pay,12,25.58,3.8
ORD-101848,2024-10-29,North America,Clothing,T-Shirt,7,84.41,0,590.87,SMB,PayPal,11,17.44,4.4
ORD-101570,2024-10-29,Asia Pacific,Sports & Outdoors,Bike,9,180.46,20,1299.31,SMB,Apple Pay,5,14.97,4.4
ORD-101172,2024-10-29,Asia Pacific,Clothing,Hoodie,6,144.46,10,780.08,Consumer,Google Pay,6,20.6,5.0
ORD-100410,2024-10-30,Europe,Electronics,Headphones,8,1490.7,15,10136.76,SMB,Apple Pay,13,5.03,4.4
ORD-101523,2024-10-30,North America,Home & Kitchen,Blender,6,419.57,15,2139.81,Consumer,Google Pay,9,14.74,4.0
ORD-100334,2024-10-31,Europe,Clothing,Hoodie,3,23.67,0,71.01,Consumer,Apple Pay,5,19.44,3.7
ORD-101918,2024-10-31,Europe,Electronics,Smartphone,4,1684.6,10,6064.56,Consumer,Google Pay,9,45.17,4.6
ORD-100356,2024-11-01,Europe,Home & Kitchen,Blender,4,493.12,0,1972.48,Consumer,Apple Pay,8,22.09,4.6
ORD-101648,2024-11-01,Latin America,Home & Kitchen,Coffee Maker,7,419.21,15,2494.3,SMB,Apple Pay,1,47.16,4.5
ORD-100897,2024-11-02,Asia Pacific,Books,Children's Book,9,16.83,10,136.32,Consumer,Bank Transfer,1,19.27,4.1
ORD-100667,2024-11-02,North America,Books,Cookbook,12,19.36,0,232.32,Consumer,Google Pay,11,29.55,4.1
ORD-101278,2024-11-02,Europe,Sports & Outdoors,Running Shoes,4,426.38,15,1449.69,Consumer,Google Pay,1,44.15,3.7
ORD-100291,2024-11-02,North America,Home & Kitchen,Air Fryer,13,140.37,0,1824.81,SMB,Google Pay,5,41.12,3.9
ORD-101818,2024-11-03,North America,Books,Biography,1,32.18,20,25.74,SMB,Bank Transfer,2,20.82,3.5
ORD-101096,2024-11-04,Europe,Books,Fiction,12,19.36,15,197.47,Consumer,Bank Transfer,12,42.63,4.0
ORD-101867,2024-11-04,Europe,Sports & Outdoors,Running Shoes,12,514.32,0,6171.84,Enterprise,PayPal,1,14.76,4.8
ORD-100778,2024-11-04,Europe,Books,Biography,10,9.63,10,86.67,SMB,Google Pay,7,36.61,4.3
ORD-100730,2024-11-05,Europe,Electronics,Headphones,6,1000.38,20,4801.82,Consumer,PayPal,9,26.85,4.4
ORD-101902,2024-11-05,Europe,Home & Kitchen,Vacuum Cleaner,9,30.02,10,243.16,Consumer,Apple Pay,7,34.82,4.2
ORD-100840,2024-11-05,Europe,Sports & Outdoors,Running Shoes,13,170.6,0,2217.8,Consumer,Credit Card,6,46.93,4.2
ORD-100703,2024-11-06,Middle East,Sports & Outdoors,Tent,7,104.42,10,657.85,Enterprise,Google Pay,8,31.13,4.2
ORD-101926,2024-11-06,Asia Pacific,Sports & Outdoors,Tent,7,530.45,5,3527.49,Consumer,Bank Transfer,6,37.42,4.1
ORD-100414,2024-11-06,Europe,Sports & Outdoors,Running Shoes,7,58.0,20,324.8,Consumer,Credit Card,4,15.27,5.0
ORD-101569,2024-11-07,Europe,Sports & Outdoors,Tent,1,255.04,10,229.54,Consumer,Google Pay,7,35.48,4.4
ORD-100789,2024-11-07,North America,Electronics,Laptop,1,963.13,0,963.13,Consumer,Credit Card,10,41.28,3.0
ORD-100816,2024-11-08,North America,Electronics,Camera,9,1490.47,0,13414.23,Consumer,Bank Transfer,4,21.06,2.9
ORD-100716,2024-11-09,Asia Pacific,Electronics,Headphones,7,555.98,5,3697.27,Consumer,Google Pay,4,10.82,3.3
ORD-101651,2024-11-09,Europe,Home & Kitchen,Air Fryer,7,481.26,15,2863.5,SMB,Bank Transfer,10,27.34,4.9
ORD-100927,2024-11-10,North America,Clothing,Dress,10,25.0,20,200.0,Consumer,Apple Pay,9,34.82,5.0
ORD-101229,2024-11-11,Europe,Home & Kitchen,Air Fryer,12,149.94,0,1799.28,SMB,Apple Pay,11,8.01,4.0
ORD-100701,2024-11-12,North America,Books,Cookbook,3,34.88,20,83.71,SMB,PayPal,5,34.97,4.1
ORD-101748,2024-11-13,North America,Sports & Outdoors,Running Shoes,6,702.11,0,4212.66,Consumer,Credit Card,8,23.12,3.6
ORD-101593,2024-11-13,Asia Pacific,Electronics,Smartphone,6,312.77,20,1501.3,Consumer,Google Pay,11,49.33,4.8
ORD-101042,2024-11-13,North America,Electronics,Smartwatch,4,1783.39,0,7133.56,Consumer,Apple Pay,4,33.54,4.9
ORD-100375,2024-11-14,Asia Pacific,Clothing,T-Shirt,9,35.83,20,257.98,Enterprise,Google Pay,12,46.77,4.6
ORD-101213,2024-11-14,Latin America,Books,Cookbook,7,8.21,0,57.47,SMB,Apple Pay,13,37.25,3.5
ORD-101440,2024-11-14,North America,Books,Children's Book,1,21.7,10,19.53,Consumer,Credit Card,7,17.53,3.4
ORD-101907,2024-11-15,North America,Sports & Outdoors,Yoga Mat,10,567.0,5,5386.5,Consumer,Bank Transfer,2,8.93,5.0
ORD-101910,2024-11-16,North America,Electronics,Smartphone,3,1885.59,10,5091.09,Enterprise,Apple Pay,5,26.19,4.5
ORD-101076,2024-11-16,North America,Clothing,Jeans,6,97.65,5,556.6,Consumer,Credit Card,5,6.11,4.0
ORD-100421,2024-11-16,North America,Books,Biography,7,15.9,15,94.6,SMB,Bank Transfer,2,49.9,3.9
ORD-100340,2024-11-17,Europe,Sports & Outdoors,Tent,3,506.0,5,1442.1,Enterprise,Bank Transfer,6,22.06,4.2
ORD-100430,2024-11-17,Europe,Home & Kitchen,Blender,6,129.27,0,775.62,Consumer,Credit Card,11,18.33,5.0
ORD-100548,2024-11-17,North America,Sports & Outdoors,Bike,4,142.86,5,542.87,Consumer,PayPal,9,10.01,4.4
ORD-101979,2024-11-18,Asia Pacific,Clothing,T-Shirt,10,101.9,20,815.2,Consumer,Bank Transfer,13,7.56,5.0
ORD-101968,2024-11-19,Asia Pacific,Sports & Outdoors,Tent,3,403.7,0,1211.1,Consumer,Google Pay,10,32.52,4.2
ORD-100103,2024-11-19,Europe,Home & Kitchen,Vacuum Cleaner,6,303.07,0,1818.42,Enterprise,Bank Transfer,7,21.97,4.5
ORD-100946,2024-11-20,North America,Home & Kitchen,Microwave,10,444.52,0,4445.2,Consumer,Apple Pay,6,12.05,4.0
ORD-101722,2024-11-21,Europe,Clothing,Jeans,7,143.59,0,1005.13,SMB,Credit Card,12,43.89,4.0
ORD-101268,2024-11-21,North America,Sports & Outdoors,Yoga Mat,1,214.64,0,214.64,Consumer,Bank Transfer,1,18.19,4.5
ORD-100370,2024-11-21,Latin America,Electronics,Tablet,4,326.42,15,1109.83,Consumer,Credit Card,2,11.42,3.6
ORD-101124,2024-11-22,North America,Clothing,Jeans,10,22.05,0,220.5,SMB,Bank Transfer,8,37.09,5.0
ORD-101347,2024-11-23,North America,Sports & Outdoors,Yoga Mat,4,83.73,0,334.92,Consumer,Google Pay,12,43.05,3.8
ORD-100580,2024-11-23,Europe,Sports & Outdoors,Dumbbells,1,484.27,10,435.84,SMB,Google Pay,7,34.5,3.8
ORD-100596,2024-11-23,North America,Clothing,Jacket,3,62.25,20,149.4,Consumer,Apple Pay,5,46.99,4.8
ORD-101153,2024-11-24,Europe,Books,Children's Book,10,32.63,5,309.98,Consumer,Bank Transfer,1,27.33,4.6
ORD-101356,2024-11-24,Europe,Home & Kitchen,Blender,9,92.8,0,835.2,Consumer,Google Pay,9,14.18,4.6
ORD-101482,2024-11-24,Europe,Books,Non-Fiction,9,33.37,15,255.28,Consumer,Bank Transfer,2,20.06,4.1
ORD-100901,2024-11-25,Latin America,Electronics,Headphones,9,677.66,20,4879.15,Enterprise,PayPal,13,25.33,3.7
ORD-100056,2024-11-25,Europe,Books,Children's Book,6,19.04,15,97.1,Consumer,PayPal,4,26.34,4.0
ORD-101027,2024-11-25,Asia Pacific,Books,Children's Book,12,29.03,5,330.94,Consumer,Google Pay,11,11.18,5.0
ORD-101194,2024-11-26,North America,Clothing,Hoodie,4,134.8,20,431.36,SMB,Credit Card,7,17.07,3.6
ORD-100121,2024-11-26,Europe,Electronics,Smartwatch,10,1116.08,20,8928.64,SMB,Bank Transfer,5,24.8,4.2
ORD-101699,2024-11-26,Europe,Clothing,Jacket,12,128.26,0,1539.12,SMB,Apple Pay,9,17.32,4.9
ORD-101166,2024-11-27,North America,Clothing,T-Shirt,3,133.49,0,400.47,Consumer,PayPal,5,45.64,3.9
ORD-101657,2024-11-27,North America,Clothing,Hoodie,12,18.15,10,196.02,Consumer,Credit Card,4,29.61,4.0
ORD-101288,2024-11-27,Europe,Clothing,T-Shirt,7,134.63,15,801.05,SMB,Google Pay,10,14.89,4.5
ORD-100244,2024-11-27,Asia Pacific,Home & Kitchen,Air Fryer,3,349.62,5,996.42,Consumer,Credit Card,6,37.25,4.7
ORD-101478,2024-11-27,Asia Pacific,Clothing,Sneakers,10,101.44,20,811.52,Consumer,Google Pay,10,48.06,4.5
ORD-101300,2024-11-27,North America,Electronics,Laptop,12,788.89,10,8520.01,Consumer,Google Pay,1,38.88,4.3
ORD-101298,2024-11-27,Latin America,Home & Kitchen,Microwave,10,131.32,0,1313.2,Consumer,PayPal,4,15.36,3.7
ORD-100484,2024-11-28,Europe,Home & Kitchen,Air Fryer,13,101.71,0,1322.23,SMB,Bank Transfer,9,33.21,4.1
ORD-101091,2024-11-28,Europe,Sports & Outdoors,Bike,3,84.32,0,252.96,Consumer,Apple Pay,13,9.27,4.2
ORD-101468,2024-11-29,Europe,Sports & Outdoors,Yoga Mat,9,56.34,10,456.35,SMB,Apple Pay,13,14.26,3.6
ORD-101497,2024-11-29,North America,Home & Kitchen,Microwave,9,91.47,10,740.91,Enterprise,Credit Card,11,18.4,5.0
ORD-101977,2024-11-30,Asia Pacific,Books,Cookbook,1,9.44,10,8.5,Consumer,Credit Card,4,6.08,4.1
ORD-100305,2024-11-30,Europe,Clothing,Hoodie,12,70.51,10,761.51,SMB,Bank Transfer,1,32.64,4.0
ORD-101690,2024-12-01,Asia Pacific,Books,Non-Fiction,3,15.57,15,39.7,Enterprise,Google Pay,11,33.46,4.2
ORD-100110,2024-12-01,Asia Pacific,Electronics,Smartphone,13,380.71,0,4949.23,Consumer,PayPal,1,16.04,4.2
ORD-100940,2024-12-04,Middle East,Clothing,Jeans,12,128.41,0,1540.92,SMB,Bank Transfer,2,5.1,4.3
